,X_train,y_train
20495,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5944.jpg,dog
20496,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5945.jpg,dog
20497,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5946.jpg,dog
20498,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5947.jpg,dog
20499,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5948.jpg,dog
20500,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5949.jpg,dog
20501,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.595.jpg,dog
20502,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5950.jpg,dog
20503,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5951.jpg,dog
20504,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5952.jpg,dog
20505,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5953.jpg,dog
20506,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5954.jpg,dog
20507,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5955.jpg,dog
20508,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5956.jpg,dog
20509,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5957.jpg,dog
20510,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5958.jpg,dog
20511,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5959.jpg,dog
20512,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.596.jpg,dog
20513,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5960.jpg,dog
20514,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5961.jpg,dog
20515,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5962.jpg,dog
20516,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5963.jpg,dog
20517,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5964.jpg,dog
20518,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5965.jpg,dog
20519,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5966.jpg,dog
20520,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5967.jpg,dog
20521,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5968.jpg,dog
20522,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5969.jpg,dog
20523,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.597.jpg,dog
20524,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5970.jpg,dog
20525,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5971.jpg,dog
20526,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5972.jpg,dog
20527,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5973.jpg,dog
20528,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5974.jpg,dog
20529,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5975.jpg,dog
20530,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5976.jpg,dog
20531,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5977.jpg,dog
20532,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5978.jpg,dog
20533,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5979.jpg,dog
20534,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.598.jpg,dog
20535,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5980.jpg,dog
20536,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5981.jpg,dog
20537,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5982.jpg,dog
20538,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5983.jpg,dog
20539,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5984.jpg,dog
20540,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5985.jpg,dog
20541,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5986.jpg,dog
20542,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5987.jpg,dog
20543,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5988.jpg,dog
20544,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5989.jpg,dog
20545,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.599.jpg,dog
20546,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5990.jpg,dog
20547,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5991.jpg,dog
20548,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5992.jpg,dog
20549,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5993.jpg,dog
20550,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5994.jpg,dog
20551,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5995.jpg,dog
20552,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5996.jpg,dog
20553,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5997.jpg,dog
20554,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5998.jpg,dog
20555,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5999.jpg,dog
20556,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6.jpg,dog
20557,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.60.jpg,dog
20558,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.600.jpg,dog
20559,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6000.jpg,dog
20560,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6001.jpg,dog
20561,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6002.jpg,dog
20562,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6003.jpg,dog
20563,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6004.jpg,dog
20564,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6005.jpg,dog
20565,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6006.jpg,dog
20566,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6007.jpg,dog
20567,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6008.jpg,dog
20568,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6009.jpg,dog
20569,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.601.jpg,dog
20570,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6010.jpg,dog
20571,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6011.jpg,dog
20572,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6012.jpg,dog
20573,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6013.jpg,dog
20574,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6014.jpg,dog
20575,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6015.jpg,dog
20576,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6016.jpg,dog
20577,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6017.jpg,dog
20578,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6018.jpg,dog
20579,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6019.jpg,dog
20580,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.602.jpg,dog
20581,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6020.jpg,dog
20582,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6021.jpg,dog
20583,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6022.jpg,dog
20584,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6023.jpg,dog
20585,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6024.jpg,dog
20586,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6025.jpg,dog
20587,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6026.jpg,dog
20588,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6027.jpg,dog
20589,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6028.jpg,dog
20590,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6029.jpg,dog
20591,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.603.jpg,dog
20592,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6030.jpg,dog
20593,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6031.jpg,dog
20594,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6032.jpg,dog
20595,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6033.jpg,dog
20596,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6034.jpg,dog
20597,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6035.jpg,dog
20598,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6036.jpg,dog
20599,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6037.jpg,dog
20600,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6038.jpg,dog
20601,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6039.jpg,dog
20602,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.604.jpg,dog
20603,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6040.jpg,dog
20604,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6041.jpg,dog
20605,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6042.jpg,dog
20606,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6043.jpg,dog
20607,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6044.jpg,dog
20608,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6045.jpg,dog
20609,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6046.jpg,dog
20610,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6047.jpg,dog
20611,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6048.jpg,dog
20612,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6049.jpg,dog
20613,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.605.jpg,dog
20614,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6050.jpg,dog
20615,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6051.jpg,dog
20616,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6052.jpg,dog
20617,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6053.jpg,dog
20618,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6054.jpg,dog
20619,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6055.jpg,dog
20620,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6056.jpg,dog
20621,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6057.jpg,dog
20622,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6058.jpg,dog
20623,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6059.jpg,dog
20624,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.606.jpg,dog
20625,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6060.jpg,dog
20626,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6061.jpg,dog
20627,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6062.jpg,dog
20628,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6063.jpg,dog
20629,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6064.jpg,dog
20630,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6065.jpg,dog
20631,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6066.jpg,dog
20632,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6067.jpg,dog
20633,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6068.jpg,dog
20634,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6069.jpg,dog
20635,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.607.jpg,dog
20636,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6070.jpg,dog
20637,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6071.jpg,dog
20638,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6072.jpg,dog
20639,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6073.jpg,dog
20640,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6074.jpg,dog
20641,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6075.jpg,dog
20642,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6076.jpg,dog
20643,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6077.jpg,dog
20644,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6078.jpg,dog
20645,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6079.jpg,dog
20646,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.608.jpg,dog
20647,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6080.jpg,dog
20648,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6081.jpg,dog
20649,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6082.jpg,dog
20650,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6083.jpg,dog
20651,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6084.jpg,dog
20652,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6085.jpg,dog
20653,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6086.jpg,dog
20654,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6087.jpg,dog
20655,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6088.jpg,dog
20656,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6089.jpg,dog
20657,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.609.jpg,dog
20658,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6090.jpg,dog
20659,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6091.jpg,dog
20660,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6092.jpg,dog
20661,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6093.jpg,dog
20662,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6094.jpg,dog
20663,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6095.jpg,dog
20664,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6096.jpg,dog
20665,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6097.jpg,dog
20666,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6098.jpg,dog
20667,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6099.jpg,dog
20668,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.61.jpg,dog
20669,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.610.jpg,dog
20670,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6100.jpg,dog
20671,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6101.jpg,dog
20672,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6102.jpg,dog
20673,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6103.jpg,dog
20674,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6104.jpg,dog
20675,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6105.jpg,dog
20676,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6106.jpg,dog
20677,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6107.jpg,dog
20678,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6108.jpg,dog
20679,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6109.jpg,dog
20680,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.611.jpg,dog
20681,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6110.jpg,dog
20682,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6111.jpg,dog
20683,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6112.jpg,dog
20684,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6113.jpg,dog
20685,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6114.jpg,dog
20686,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6115.jpg,dog
20687,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6116.jpg,dog
20688,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6117.jpg,dog
20689,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6118.jpg,dog
20690,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6119.jpg,dog
20691,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.612.jpg,dog
20692,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6120.jpg,dog
20693,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6121.jpg,dog
20694,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6122.jpg,dog
20695,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6123.jpg,dog
20696,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6124.jpg,dog
20697,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6125.jpg,dog
20698,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6126.jpg,dog
20699,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6127.jpg,dog
20700,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6128.jpg,dog
20701,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6129.jpg,dog
20702,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.613.jpg,dog
20703,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6130.jpg,dog
20704,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6131.jpg,dog
20705,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6132.jpg,dog
20706,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6133.jpg,dog
20707,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6134.jpg,dog
20708,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6135.jpg,dog
20709,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6136.jpg,dog
20710,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6137.jpg,dog
20711,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6138.jpg,dog
20712,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6139.jpg,dog
20713,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.614.jpg,dog
20714,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6140.jpg,dog
20715,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6141.jpg,dog
20716,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6142.jpg,dog
20717,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6143.jpg,dog
20718,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6144.jpg,dog
20719,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6145.jpg,dog
20720,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6146.jpg,dog
20721,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6147.jpg,dog
20722,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6148.jpg,dog
20723,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6149.jpg,dog
20724,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.615.jpg,dog
20725,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6150.jpg,dog
20726,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6151.jpg,dog
20727,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6152.jpg,dog
20728,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6153.jpg,dog
20729,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6154.jpg,dog
20730,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6155.jpg,dog
20731,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6156.jpg,dog
20732,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6157.jpg,dog
20733,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6158.jpg,dog
20734,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6159.jpg,dog
20735,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.616.jpg,dog
20736,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6160.jpg,dog
20737,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6161.jpg,dog
20738,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6162.jpg,dog
20739,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6163.jpg,dog
20740,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6164.jpg,dog
20741,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6165.jpg,dog
20742,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6166.jpg,dog
20743,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6167.jpg,dog
20744,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6168.jpg,dog
20745,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6169.jpg,dog
20746,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.617.jpg,dog
20747,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6170.jpg,dog
20748,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6171.jpg,dog
20749,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6172.jpg,dog
20750,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6173.jpg,dog
20751,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6174.jpg,dog
20752,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6175.jpg,dog
20753,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6176.jpg,dog
20754,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6177.jpg,dog
20755,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6178.jpg,dog
20756,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6179.jpg,dog
20757,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.618.jpg,dog
20758,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6180.jpg,dog
20759,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6181.jpg,dog
20760,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6182.jpg,dog
20761,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6183.jpg,dog
20762,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6184.jpg,dog
20763,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6185.jpg,dog
20764,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6186.jpg,dog
20765,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6187.jpg,dog
20766,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6188.jpg,dog
20767,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6189.jpg,dog
20768,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.619.jpg,dog
20769,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6190.jpg,dog
20770,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6191.jpg,dog
20771,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6192.jpg,dog
20772,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6193.jpg,dog
20773,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6194.jpg,dog
20774,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6195.jpg,dog
20775,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6196.jpg,dog
20776,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6197.jpg,dog
20777,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6198.jpg,dog
20778,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6199.jpg,dog
20779,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.62.jpg,dog
20780,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.620.jpg,dog
20781,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6200.jpg,dog
20782,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6201.jpg,dog
20783,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6202.jpg,dog
20784,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6203.jpg,dog
20785,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6204.jpg,dog
20786,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6205.jpg,dog
20787,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6206.jpg,dog
20788,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6207.jpg,dog
20789,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6208.jpg,dog
20790,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6209.jpg,dog
20791,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.621.jpg,dog
20792,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6210.jpg,dog
20793,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6211.jpg,dog
20794,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6212.jpg,dog
20795,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6213.jpg,dog
20796,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6214.jpg,dog
20797,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6215.jpg,dog
20798,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6216.jpg,dog
20799,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6217.jpg,dog
20800,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6218.jpg,dog
20801,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6219.jpg,dog
20802,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.622.jpg,dog
20803,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6220.jpg,dog
20804,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6221.jpg,dog
20805,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6222.jpg,dog
20806,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6223.jpg,dog
20807,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6224.jpg,dog
20808,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6225.jpg,dog
20809,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6226.jpg,dog
20810,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6227.jpg,dog
20811,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6228.jpg,dog
20812,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.6229.jpg,dog
